feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,label_logproba_0,label_logproba_1,label_logproba_2
0.0001033908556564711,0.0001033908556564711,0.0001033908556564711,0.9997895956039429,0.0001033908556564711,0.0001033908556564711,0.014371328987181187,0.00392885273322463,0.001964426366612315,0.0005169542855583131,0.0007237360114231706,0.013502846471965313,0.0001033908556564711,0.0,0.0,0.0001033908556564711,0.0,0.001861035474576056,0.0,0.0,0.0006203451193869114,0.0006203451193869114,0.0006203451193869114,0.0012751538306474686,0.0,0.0,0.0006203451193869114,0.0007237360114231706,0.0005169542855583131,0.0014681501779705286,0.0,0.0014371328288689256,-3.1017258152132854e-05,8.167877967935055e-05,0.12301363795995712,0.3569695055484772,0.3647180199623108
0.00010524222307140008,0.00010524222307140008,0.00010524222307140008,0.9998011589050293,0.00010524222307140008,0.00010524222307140008,0.014312942512333393,0.001999602187424898,0.003999204374849796,0.0009471800294704735,0.0009471800294704735,0.012555398046970367,0.00010524222307140008,0.0,0.0,0.00010524222307140008,0.00010524222307140008,0.001894360058940947,0.0,0.0,0.0008419377845712006,0.0008419377845712006,0.0007366955978795886,0.0013907008105888963,0.0,0.0,0.0008419377845712006,0.0008419377845712006,0.0007366955978795886,0.0013907008105888963,0.0,0.001336576184257865,0.0003893962420988828,-0.00017891178140416741,0.07581187784671783,0.30380985140800476,0.44867080450057983
0.0001014725276036188,0.0001014725276036188,0.0002029450552072376,0.9998088479042053,0.0001014725276036188,0.0001014725276036188,0.013495846651494503,0.0019279781263321638,0.003754483535885811,0.0004058901104144752,0.0009132527629844844,0.013211723417043686,0.0001014725276036188,0.0,0.0,0.0001014725276036188,0.0,0.0019279781263321638,0.0,0.0,0.0006088351947255433,0.0006088351947255433,0.0,0.0,0.0,0.0,0.0006088351947255433,0.0,0.0,0.0,0.0,0.001288701081648469,0.00037544837687164545,-0.00017250330711249262,0.5802525877952576,0.1824338436126709,0.013287100940942764
0.00010804229532368481,0.005726241506636143,0.00010804229532368481,0.9998233914375305,0.00010804229532368481,0.0045377761125564575,0.011884652078151703,0.00010804229532368481,0.00010804229532368481,0.00043216918129473925,0.0007562960381619632,0.012079128995537758,0.00010804229532368481,0.0,0.0,0.00010804229532368481,0.00010804229532368481,0.0022688880562782288,0.0,0.0,0.0006482537719421089,0.0007562960381619632,0.0006482537719421089,0.0011421613162383437,0.0,0.0,0.0006482537719421089,0.0008643383625894785,0.0005402114475145936,0.0011884651612490416,0.0,0.0009615763556212187,0.00015125921345315874,0.00037922844057902694,0.08072812855243683,0.36431339383125305,0.38960570096969604
0.00011004169209627435,0.00011004169209627435,0.00011004169209627435,0.9997287392616272,0.00011004169209627435,0.00011004169209627435,0.016396211460232735,0.004181584343314171,0.004071542527526617,0.0005502084386534989,0.0005502084386534989,0.01508671697229147,0.00011004169209627435,0.0,0.0,0.00011004169209627435,0.00011004169209627435,0.0019807503558695316,0.0,0.0,0.0005502084386534989,0.0007702918373979628,0.0004401667683850974,0.001458052429370582,0.0,0.0,0.0005502084386534989,0.0005502084386534989,0.0005502084386534989,0.0013205002760514617,0.0,0.0011884502600878477,0.00015405836165882647,0.0001914725435199216,0.08791780471801758,0.3257295489311218,0.4207221269607544
0.00010230476618744433,0.00010230476618744433,0.00010230476618744433,0.9998244643211365,0.00010230476618744433,0.00010230476618744433,0.012992705218493938,0.0019437904702499509,0.0037852763198316097,0.0009207428665831685,0.000306914298562333,0.012348184362053871,0.00010230476618744433,0.0,0.0,0.00010230476618744433,0.0,0.0020460952073335648,0.0,0.0,0.000613828597124666,0.000613828597124666,0.0005115238018333912,0.0013504228554666042,0.0,0.0,0.000613828597124666,0.0007161333342082798,0.0,0.0,0.0,0.0015857238322496414,0.0002864533453248441,-0.00041535732452757657,0.45126965641975403,0.3270438015460968,0.04194117709994316
0.00010822257900144905,0.0019480064511299133,0.00010822257900144905,0.9997602105140686,0.00010822257900144905,0.00010822257900144905,0.014826493337750435,0.0020562289282679558,0.0041124578565359116,0.0005411129095591605,0.0008657806320115924,0.014869782142341137,0.00010822257900144905,0.0,0.0,0.00010822257900144905,0.0,0.0019480064511299133,0.0,0.0,0.0006493355031125247,0.001082225819118321,0.00010822257900144905,0.0012986710062250495,0.0,0.0,0.0006493355031125247,0.0015151160769164562,0.0002164451580028981,0.0011904484126716852,0.0,0.0011688038939610124,0.00015151161642279476,0.0001883072982309386,0.26957637071609497,0.47973376512527466,0.07227060198783875
0.00010524190292926505,0.0017891123425215483,0.0002104838058585301,0.999798059463501,0.00010524190292926505,0.00010524190292926505,0.014207656495273113,0.001999596133828163,0.00010524190292926505,0.0005262094782665372,0.0004209676117170602,0.013397294096648693,0.00010524190292926505,0.0,0.0,0.00010524190292926505,0.0,0.0018943542381748557,0.0,0.0,0.0007366932695731521,0.0008419352234341204,0.0007366932695731521,0.0014003750402480364,0.0,0.0,0.0008419352234341204,0.0008419352234341204,0.0008419352234341204,0.0015307434368878603,0.0,0.0016312494408339262,0.00029467730200849473,-0.000427282095188275,0.10299414396286011,0.31266966462135315,0.4216305613517761
0.00010950354771921411,0.00010950354771921411,0.00010950354771921411,0.9997674226760864,0.00010950354771921411,0.00010950354771921411,0.015001986175775528,0.00032851065043359995,0.0020805674139410257,0.00032851065043359995,0.0005475177313201129,0.014925334602594376,0.00010950354771921411,0.0,0.0,0.00010950354771921411,0.0,0.0021900709252804518,0.0,0.0,0.0005475177313201129,0.0008760283817537129,0.00043801419087685645,0.0013687943574041128,0.00010950354771921411,0.0,0.0005475177313201129,0.0008760283817537129,0.00043801419087685645,0.0013414184795692563,0.00021900709543842822,0.0011826383415609598,0.00015330496535170823,0.00019053617143072188,0.14847224950790405,0.3937358260154724,0.3055935502052307
0.0001014725276036188,0.0001014725276036188,0.0001014725276036188,0.9998088479042053,0.0001014725276036188,0.0001014725276036188,0.014206154271960258,0.0019279781263321638,0.0019279781263321638,0.0007103077368810773,0.0007103077368810773,0.012643476948142052,0.0001014725276036188,0.0,0.0,0.0001014725276036188,0.0,0.0018265055259689689,0.0,0.0,0.0007103077368810773,0.0007103077368810773,0.0006088351947255433,0.001183846266940236,0.0,0.0,0.0007103077368810773,0.0008117802208289504,0.0006088351947255433,0.0013698791153728962,0.0,0.0016438551247119904,3.0441760827670805e-05,-9.335472714155912e-05,0.11945075541734695,0.3702217638492584,0.3542184829711914
0.004105547908693552,0.004105547908693552,0.012316643260419369,0.702048659324646,0.004105547908693552,0.004105547908693552,0.5008768439292908,0.004105547908693552,0.004105547908693552,0.03694992884993553,0.032844383269548416,0.493897408246994,0.0,0.0,0.0,0.004105547908693552,0.004105547908693552,0.086216501891613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04557158052921295,0.0024633286520838737,0.008293205872178078,0.1883670538663864,0.10918833315372467,0.5172158479690552
0.00010462672798894346,0.0018832811620086432,0.00041850691195577383,0.9998130202293396,0.00010462672798894346,0.00010462672798894346,0.01328759454190731,0.00010462672798894346,0.0039758156053721905,0.00041850691195577383,0.0007323871250264347,0.012743535451591015,0.00010462672798894346,0.0,0.0,0.00010462672798894346,0.0,0.002092534676194191,0.0,0.0,0.0007323871250264347,0.0014647742500528693,0.0007323871250264347,0.0011966682504862547,0.0,0.0,0.0008370138239115477,0.0009416405810043216,0.0008370138239115477,0.001195360440760851,0.0,0.0013287594774737954,0.00038711889646947384,-0.00017786544049158692,0.10255955159664154,0.36239075660705566,0.3751683533191681
0.0001052410007105209,0.0001052410007105209,0.0004209640028420836,0.9997895359992981,0.0001052410007105209,0.0001052410007105209,0.014944221824407578,0.0019995791371911764,0.0019995791371911764,0.0001052410007105209,0.0001052410007105209,0.013207745738327503,0.0001052410007105209,0.0,0.0,0.0001052410007105209,0.0,0.0018943380564451218,0.0,0.0,0.0008419280056841671,0.0012628920376300812,0.0007366870413534343,0.0013530985452234745,0.0,0.0,0.0008419280056841671,0.0012628920376300812,0.0007366870413534343,0.0013530985452234745,0.0,0.001336560701020062,0.00038939170190133154,-0.00017890971503220499,0.12437038868665695,0.35827240347862244,0.36235538125038147
0.00010339524305891246,0.00010339524305891246,0.0004135809722356498,0.9998319745063782,0.00010339524305891246,0.00010339524305891246,0.012924404814839363,0.00010339524305891246,0.003929018974304199,0.0004135809722356498,0.000723766686860472,0.011880113743245602,0.00010339524305891246,0.0,0.0,0.00010339524305891246,0.00010339524305891246,0.0019645094871520996,0.0,0.0,0.0006203714292496443,0.0008271619444712996,0.0006203714292496443,0.0013829113449901342,0.0,0.0,0.0006203714292496443,0.000723766686860472,0.0006203714292496443,0.0012702844105660915,0.0,0.0011476872023195028,6.203715020092204e-05,0.00020885838603135198,0.09017495810985565,0.3446734547615051,0.40152767300605774
0.00010524379467824474,0.00010524379467824474,0.00010524379467824474,0.9998160004615784,0.00010524379467824474,0.00010524379467824474,0.013260717503726482,0.001999631989747286,0.001999631989747286,0.00031573139131069183,0.0007367065409198403,0.013039706274867058,0.0,0.0,0.0,0.00010524379467824474,0.0,0.001999631989747286,0.0,0.0,0.0007367065409198403,0.0008419503574259579,0.0006314627826213837,0.0013993916800245643,0.0,0.0,0.0008419503574259579,0.0009471941157244146,0.0007367065409198403,0.001485440880060196,0.0,0.001168206101283431,6.314627535175532e-05,0.00021259246568661183,0.08172906190156937,0.3795028626918793,0.373823344707489
0.00010821659816429019,0.00010821659816429019,0.00010821659816429019,0.9997049570083618,0.00010821659816429019,0.00010821659816429019,0.0163407064974308,0.0020561153069138527,0.004112230613827705,0.0009739493834786117,0.0009739493834786117,0.01699000597000122,0.00010821659816429019,0.0,0.00010821659816429019,0.00010821659816429019,0.00010821659816429019,0.0019478987669572234,0.0,0.0,0.0006492995889857411,0.0008657327853143215,0.000541082990821451,0.001255312585271895,0.0,0.0,0.0006492995889857411,0.0012985991779714823,0.00043286639265716076,0.001190382638014853,0.0,0.0008224461344070733,0.0002813631435856223,3.4629309084266424e-05,0.14774848520755768,0.44458553194999695,0.24759037792682648
0.00010822933109011501,0.0018398986430838704,0.00021645866218023002,0.9998225569725037,0.00010822933109011501,0.00010822933109011501,0.012446372769773006,0.002056357217952609,0.004112714435905218,0.0007576053030788898,0.0008658346487209201,0.012597894296050072,0.00010822933109011501,0.0,0.0,0.00010822933109011501,0.0,0.0022728159092366695,0.0,0.0,0.0006493759574368596,0.0009740639361552894,0.0006493759574368596,0.001231108675710857,0.0,0.0,0.0006493759574368596,0.0009740639361552894,0.0006493759574368596,0.0014379039639607072,0.0,0.001753315213136375,3.2468800782226026e-05,-9.957098518498242e-05,0.1109619215130806,0.35429707169532776,0.3767014741897583
0.00011004626867361367,0.00011004626867361367,0.00011004626867361367,0.9997703433036804,0.00011004626867361367,0.00011004626867361367,0.015186385251581669,0.0020908790174871683,0.0020908790174871683,0.000330138806020841,0.000330138806020841,0.014416061341762543,0.00011004626867361367,0.0,0.0,0.00011004626867361367,0.0,0.001980832777917385,0.0,0.0,0.0005502313142642379,0.0009904163889586926,0.0005502313142642379,0.0013939194614067674,0.00022009253734722733,0.0,0.0005502313142642379,0.0007703238516114652,0.00044018507469445467,0.0014306014636531472,0.0,0.0010344348847866058,-8.803701348369941e-05,-0.0003433443489484489,0.10599639266729355,0.4779191017150879,0.24331241846084595
0.00010930273128906265,0.00010930273128906265,0.00010930273128906265,0.9997920393943787,0.00010930273128906265,0.00010930273128906265,0.01475586835294962,0.002076751785352826,0.00010930273128906265,0.0009837246034294367,0.0009837246034294367,0.013345862738788128,0.00010930273128906265,0.0,0.0,0.00010930273128906265,0.0,0.0021860545966774225,0.0,0.0,0.0005465136491693556,0.0006558164022862911,0.0005465136491693556,0.0013116328045725822,0.0,0.0,0.0005465136491693556,0.0006558164022862911,0.0005465136491693556,0.0013480669585987926,0.0,0.001770704286172986,3.2790820114314556e-05,-0.00010055851453216746,0.12125689536333084,0.3665311336517334,0.3565295934677124
0.00010524453682592139,0.0017891571624204516,0.00021048907365184277,0.9998230934143066,0.00010524453682592139,0.00010524453682592139,0.013366056606173515,0.00031573360320180655,0.00031573360320180655,0.00010524453682592139,0.001052445382811129,0.012503051199018955,0.00010524453682592139,0.0,0.0,0.00010524453682592139,0.0,0.0019996461924165487,0.0,0.0,0.0007367117796093225,0.0009472008678130805,0.0006314672064036131,0.001361162750981748,0.0,0.0,0.0007367117796093225,0.0007367117796093225,0.0006314672064036131,0.001443604240193963,0.0,0.0017049616435542703,3.15733632305637e-05,-9.682498057372868e-05,0.12360715121030807,0.36062732338905334,0.3606071174144745
0.00011103975703008473,0.00488574942573905,0.00011103975703008473,0.9996909499168396,0.00011103975703008473,0.0043305507861077785,0.01665596477687359,0.0004441590281203389,0.0005551988142542541,0.0004441590281203389,0.00022207951406016946,0.01665596477687359,0.0,0.0,0.0,0.00011103975703008473,0.0,0.0023318349849432707,0.0,0.0,0.0006662385421805084,0.0016655963845551014,0.0005551988142542541,0.0013166142161935568,0.0,0.0,0.0006662385421805084,0.0018876759568229318,0.0005551988142542541,0.0011738488683477044,0.0,0.0017988441977649927,3.331192783662118e-05,-0.00010215658403467387,0.11728300899267197,0.473349392414093,0.2391745001077652
0.00011020738020306453,0.005620576441287994,0.00011020738020306453,0.9995809197425842,0.00011020738020306453,0.00011020738020306453,0.013775922358036041,0.0046287099830806255,0.000330622133333236,0.013775922358036041,0.013665714301168919,0.014326958917081356,0.00011020738020306453,0.0,0.0,0.00011020738020306453,0.0,0.002204147633165121,0.0,0.00022041476040612906,0.000661244266666472,0.0007714516250416636,0.000661244266666472,0.0014143279986456037,0.0,0.0,0.000661244266666472,0.000991866341792047,0.0004408295208122581,0.0014767787652090192,0.0,0.0009808456525206566,0.00015429031918756664,0.00038682788726873696,0.07170278578996658,0.4722915291786194,0.27914518117904663
0.00010929886775556952,0.00010929886775556952,0.00010929886775556952,0.9997567534446716,0.00010929886775556952,0.00010929886775556952,0.015629738569259644,0.00010929886775556952,0.00010929886775556952,0.00043719547102227807,0.0006557932356372476,0.015170683152973652,0.0,0.0,0.0,0.0,0.0,0.001967379590496421,0.0,0.0,0.0005464943242259324,0.0009836897952482104,0.0003278966178186238,0.001238720491528511,0.0,0.0,0.0005464943242259324,0.0008743909420445561,0.00021859773551113904,0.0014755347510799766,0.0,0.000972759909927845,0.00015301840903703123,0.00038363903877325356,0.3265654444694519,0.44171154499053955,0.05679050460457802
0.0001247437030542642,0.0022453865967690945,0.0001247437030542642,0.9996960163116455,0.0,0.0001247437030542642,0.01721462979912758,0.002370130270719528,0.0001247437030542642,0.0011226932983845472,0.0006237184861674905,0.01677802763879299,0.0001247437030542642,0.0,0.0,0.0001247437030542642,0.0,0.002370130270719528,0.0,0.0,0.0007484622183255851,0.0007484622183255851,0.0007484622183255851,0.0015800868859514594,0.0,0.0,0.0007484622183255851,0.0009979496244341135,0.0007484622183255851,0.0017931907204911113,0.0,0.001546821789816022,6.23718515271321e-05,0.00022329120838548988,0.09535931050777435,0.286251962184906,0.45013123750686646
0.00010007127275457606,0.00010007127275457606,0.00010007127275457606,0.9998120665550232,0.0,0.00010007127275457606,0.013009265065193176,0.00020014254550915211,0.003702637040987611,0.00030021381098777056,0.0009006414329633117,0.013149364851415157,0.0,0.0,0.0,0.00010007127275457606,0.0,0.0034024231135845184,0.0,0.0,0.0005003563710488379,0.0006004276219755411,0.0005003563710488379,0.0012408837210386992,0.0,0.0,0.0005003563710488379,0.0009006414329633117,0.0005003563710488379,0.0013438141904771328,0.0,0.0013909906847402453,-3.002138328156434e-05,7.905630627647042e-05,0.0977378562092781,0.4097852110862732,0.3299022614955902
0.005367450416088104,0.20933055877685547,0.005367450416088104,0.17712585628032684,0.005367450416088104,0.005367450416088104,0.6977685689926147,0.20396311581134796,0.19859565794467926,0.04830705374479294,0.032204702496528625,0.5501636862754822,0.0,0.0,0.005367450416088104,0.0,0.0,0.19859565794467926,0.0,0.0,0.03757215291261673,0.03757215291261673,0.0,0.0,0.0,0.0,0.03757215291261673,0.03757215291261673,0.005367450416088104,0.05367450416088104,0.0,0.04777030646800995,0.007514430209994316,0.018839750438928604,0.6926575303077698,0.0009591103880666196,1.956674714165274e-05
0.0001096345076803118,0.004275745712220669,0.0001096345076803118,0.9997570514678955,0.0001096345076803118,0.001096345018595457,0.014592353254556656,0.0037275732029229403,0.00405647698789835,0.0,0.0,0.014120925217866898,0.0001096345076803118,0.0,0.0,0.0001096345076803118,0.0,0.004714283626526594,0.0,0.0,0.0005481725092977285,0.0,0.0,0.0,0.0,0.0,0.0005481725092977285,0.0,0.0,0.0,0.0,0.0008332222350873053,0.0002850496966857463,3.508304143906571e-05,0.6116134524345398,0.13297516107559204,0.01427278108894825
0.00010929729614872485,0.0046997833997011185,0.00010929729614872485,0.999742329120636,0.00010929729614872485,0.00010929729614872485,0.015301620587706566,0.004044000059366226,0.004044000059366226,0.0006557837477885187,0.0006557837477885187,0.01343263778835535,0.0,0.0,0.0,0.00010929729614872485,0.0,0.006011351011693478,0.0,0.0,0.000546486466191709,0.001092972932383418,0.00010929729614872485,0.001092972932383418,0.0,0.0,0.000546486466191709,0.0008743783691897988,0.0002185945922974497,0.0013115674955770373,0.0002185945922974497,0.0017706162761896849,3.278919029980898e-05,-0.0001005535086733289,0.3655809760093689,0.3908482491970062,0.07734493911266327
0.000400296674342826,0.003902892582118511,0.0001000741685857065,0.9998409748077393,0.0,0.0001000741685857065,0.012008899822831154,0.0019014091230928898,0.0019014091230928898,0.0009006675099954009,0.0003002225130330771,0.011398447677493095,0.0001000741685857065,0.0,0.0,0.0001000741685857065,0.0,0.003902892582118511,0.0,0.0,0.0005003708065487444,0.000800593348685652,0.0005003708065487444,0.0011008158326148987,0.0,0.0,0.0005003708065487444,0.0005003708065487444,0.0005003708065487444,0.0011608604108914733,0.0,0.0007605636492371559,0.000260192813584581,3.202373409294523e-05,0.107789546251297,0.38126394152641296,0.3521013855934143
0.00010950699652312323,0.00481830770149827,0.00010950699652312323,0.9997988343238831,0.00010950699652312323,0.0042707729153335094,0.013140839524567127,0.00043802798609249294,0.00043802798609249294,0.0003285209822934121,0.0006570419645868242,0.013140839524567127,0.0,0.0,0.00010950699652312323,0.0,0.0,0.0021901398431509733,0.00010950699652312323,0.00021901399304624647,0.0006570419645868242,0.0014235909329727292,0.0003285209822934121,0.0012775816721841693,0.0,0.00010950699652312323,0.0006570419645868242,0.0012045769253745675,0.0003285209822934121,0.0013140839291736484,0.0,0.0013578867074102163,5.475349826156162e-05,0.00019601751409936696,0.2987916171550751,0.46349745988845825,0.060292694717645645
0.00010230590851278976,0.00010230590851278976,0.0005115295643918216,0.9998356699943542,0.00010230590851278976,0.00010230590851278976,0.012890544719994068,0.0003069177328143269,0.0003069177328143269,0.0002046118170255795,0.0002046118170255795,0.012389245443046093,0.0,0.0,0.00010230590851278976,0.00010230590851278976,0.0,0.0018415063386783004,0.0,0.0,0.0006138354656286538,0.0006138354656286538,0.000409223634051159,0.001304400386288762,0.0,0.0,0.0005115295643918216,0.0005115295643918216,0.0,0.0,0.0,0.0012992849806323647,0.0003785318695008755,-0.00017392005247529596,0.4985327124595642,0.27688220143318176,0.034097082912921906
0.00010930338612524793,0.00010930338612524793,0.00021860677225049585,0.999798059463501,0.00010930338612524793,0.00010930338612524793,0.01453735027462244,0.00032791015109978616,0.0020767643582075834,0.00021860677225049585,0.0007651236956007779,0.013160127215087414,0.00010930338612524793,0.0,0.0,0.00010930338612524793,0.0,0.0024046744219958782,0.0,0.0,0.0005465169087983668,0.0005465169087983668,0.0005465169087983668,0.0016176900826394558,0.0,0.0,0.0005465169087983668,0.0005465169087983668,0.0005465169087983668,0.0017269934760406613,0.0,0.0009728000732138753,0.00015302473912015557,0.000383654871257022,0.09182225167751312,0.3202172815799713,0.4229139983654022
0.00010525024845264852,0.00010525024845264852,0.0006315014907158911,0.999877393245697,0.00010525024845264852,0.00010525024845264852,0.010840775445103645,0.00010525024845264852,0.00031575074535794556,0.00021050049690529704,0.00021050049690529704,0.010588174685835838,0.00010525024845264852,0.00010525024845264852,0.0,0.00010525024845264852,0.0,0.0023155054077506065,0.0,0.0,0.0007367517682723701,0.0009472522651776671,0.0005262512713670731,0.0014659254811704159,0.0,0.0,0.0008420019876211882,0.0009472522651776671,0.0007367517682723701,0.0015095893759280443,0.0,0.0011682778131216764,6.315015343716368e-05,0.00021260550420265645,0.115311399102211,0.3628925383090973,0.3648485541343689
0.00010230555926682428,0.001739194500260055,0.00010230555926682428,0.999832272529602,0.00010230555926682428,0.00010230555926682428,0.012276667170226574,0.00010230555926682428,0.0038876114413142204,0.0005115278181619942,0.0005115278181619942,0.012419895268976688,0.0,0.0,0.0,0.0,0.0,0.002046111272647977,0.0,0.0,0.0006138333701528609,0.0007161389221437275,0.0004092222370672971,0.0013299722922965884,0.0,0.0,0.0006138333701528609,0.0007161389221437275,0.0005115278181619942,0.0014118168037384748,0.0,0.001268588937819004,5.115277963341214e-05,0.00018312694737687707,0.21570761501789093,0.4400499761104584,0.18770338594913483
